DNA (ug/uL),T7 RNAP (U/uL),Rate (mAu*s/uM),Uncertainty (mAu*s/uM)
0.035236,32.4,39.2522895104674,6.585127641249694
0.037625,31.0,30.72460656788194,0.975004741206122
0.037625,13.0,23.420434644228607,0.6530844228713087
0.056209879,18.5,36.014247604968716,4.6558951973006595
