DNA (ug/uL),T7 RNAP (U/uL),Rate (mAu*s/uM),Uncertainty (mAu*s/uM)
0.035236,32.4,47.74126027652486,2.402083737076298
0.037625,31.0,44.92544664360963,3.81636171487905
0.037625,13.0,30.255185787613147,1.5809157691720575
0.056209879,18.5,45.46312268729753,4.668069811163422
