DNA (ug/uL),T7 RNAP (U/uL),Rate (mAu*s/uM),Uncertainty (mAu*s/uM)
0.029016,36.7,36.786068703616536,1.4525541373114343
0.035236,32.4,32.75703866240718,5.495452927853964
0.037625,31.0,27.022990175228006,0.8575388421615897
0.037625,13.0,20.598804866083153,0.5744026026630555
0.056209879,18.5,30.054812272602447,3.8854536161512327
0.06402,12.0,30.41922100602443,2.6635973558005093
